Nro;AgrupaProducto;cod_AgrupaProducto;fecha_venta;Dia;NumeroMes;Mes;Anio;Suma_cantidad;Edad;Sexo;Hombre;Mujer;cod_Evento_Especial;Evento_Especial;Evento_Carnavales;Evento_Dia_LaPaz;Evento_Dia_Madre;Evento_Fiesta_Patria;Evento_Laboral;Evento_Navidad;Evento_Todos_Santos;Promedio_3_meses;Promedio_6_meses;Promedio_12_meses;Estacionalidad;Tendencia
1269;AZUCAR;8;26/3/2022;26;3;3;2022;5;49;1;1;0;0;0;0;0;0;0;1;0;0;4,333333333;5,833333333;5,416666667;92,30769231;5,239964935
1281;AZUCAR;8;28/3/2022;28;3;3;2022;4;45;2;0;1;0;0;0;0;0;0;1;0;0;4,666666667;4,666666667;5,416666667;73,84615385;4,953577558
1282;AZUCAR;8;28/3/2022;28;3;3;2022;4;45;1;1;0;0;0;0;0;0;0;1;0;0;4,333333333;4,333333333;5,416666667;73,84615385;4,762862047
1313;AZUCAR;8;2/4/2022;2;4;4;2022;24;21;2;0;1;0;0;0;0;0;0;1;0;0;10,66666667;7,333333333;6,833333333;46,22792937;46,06491587
1314;AZUCAR;8;2/4/2022;2;4;4;2022;24;21;2;0;1;0;0;0;0;0;0;1;0;0;17,33333333;11;8,333333333;49,06303237;41,6519327
1317;AZUCAR;8;3/4/2022;3;4;4;2022;24;38;1;1;0;0;0;0;0;0;0;1;0;0;24;14,16666667;10;52,94117647;38,12154616
1318;AZUCAR;8;3/4/2022;3;4;4;2022;24;38;2;0;1;0;0;0;0;0;0;1;0;0;24;17,33333333;11,33333333;56,91699605;35,29723693
1319;AZUCAR;8;7/4/2022;7;4;4;2022;24;27;1;1;0;0;0;0;0;0;0;1;0;0;24;24;14,16666667;69,90291262;31,23023163
1320;AZUCAR;8;7/4/2022;7;4;4;2022;24;27;1;1;0;0;0;0;0;0;0;1;0;0;24;20,66666667;12,66666667;60,37735849;33,03778954
1321;AZUCAR;8;8/4/2022;8;4;4;2022;24;23;1;1;0;0;0;0;0;0;0;1;0;0;24;24;17,5;71,64179104;28,62734824
1322;AZUCAR;8;8/4/2022;8;4;4;2022;24;23;1;1;0;0;0;0;0;0;0;1;0;0;24;24;15,66666667;67,28971963;29,78418531
1323;AZUCAR;8;9/4/2022;9;4;4;2022;24;31;2;0;1;0;0;0;0;0;0;1;0;0;24;24;20,66666667;84,45747801;26,96150288
1324;AZUCAR;8;9/4/2022;9;4;4;2022;24;31;2;0;1;0;0;0;0;0;0;1;0;0;24;24;19,08333333;79,77839335;27,7018786
1325;AZUCAR;8;10/4/2022;10;4;4;2022;24;58;1;1;0;0;0;0;0;0;0;1;0;0;24;24;22,33333333;90,56603774;26,3692023
1326;AZUCAR;8;10/4/2022;10;4;4;2022;24;58;2;0;1;0;0;0;0;0;0;1;0;0;24;24;24;100;25,89536184
1333;AZUCAR;8;21/4/2022;21;4;4;2022;24;21;1;1;0;0;0;0;0;0;0;1;0;0;24;24;24;100;25,21303158
1334;AZUCAR;8;21/4/2022;21;4;4;2022;24;21;2;0;1;0;0;0;0;0;0;1;0;0;24;24;24;100;25,51628947
1560;AZUCAR;8;2/5/2022;2;5;5;2022;76;16;2;0;1;3;1;0;0;1;0;0;0;0;41,33333333;32,66666667;28,33333333;211,6009281;36,55198371
1571;AZUCAR;8;2/5/2022;2;5;5;2022;22;32;1;1;0;3;1;0;0;1;0;0;0;0;40,66666667;32,33333333;28,16666667;63,30935252;33,64158697
1572;AZUCAR;8;3/5/2022;3;5;5;2022;22;25;1;1;0;3;1;0;0;1;0;0;0;0;40;32;28;66,33165829;31,31326957
1570;AZUCAR;8;5/5/2022;5;5;5;2022;49;43;1;1;0;3;1;0;0;1;0;0;0;0;31;36,16666667;30,08333333;160,2179837;34,85061566
1562;AZUCAR;8;6/5/2022;6;5;5;2022;66;46;1;1;0;3;1;0;0;1;0;0;0;0;45,66666667;43,16666667;33,58333333;221,8487395;41,08049253
1559;AZUCAR;8;7/5/2022;7;5;5;2022;96;34;1;1;0;3;1;0;0;1;0;0;0;0;70,33333333;55,16666667;39,58333333;262,4145786;52,06439402
1563;AZUCAR;8;8/5/2022;8;5;5;2022;63;34;2;0;1;3;1;0;0;1;0;0;0;0;75;53;42,83333333;151,8072289;54,25151522
1567;AZUCAR;8;20/5/2022;20;5;5;2022;53;39;2;0;1;3;1;0;0;1;0;0;0;0;70,66666667;58,16666667;45,25;119,1011236;54,00121217
1561;AZUCAR;8;21/5/2022;21;5;5;2022;75;50;2;0;1;3;1;0;0;1;0;0;0;0;63,66666667;67;49,5;151,7706577;58,20096974
1785;AZUCAR;8;24/5/2022;24;5;5;2022;6;33;2;0;1;3;1;0;0;1;0;0;0;0;44,66666667;59,83333333;48;12,14165261;47,76077579
1565;AZUCAR;8;27/5/2022;27;5;5;2022;60;38;1;1;0;3;1;0;0;1;0;0;0;0;47;58,83333333;51;118,616145;50,20862063
2231;AZUCAR;8;1/6/2022;1;6;6;2022;2;32;1;1;0;0;0;0;0;0;0;1;0;0;21,33333333;33;43;13,40782123;9,847816665
2232;AZUCAR;8;1/6/2022;1;6;6;2022;2;32;1;1;0;0;0;0;0;0;0;1;0;0;22,66666667;43,16666667;49,16666667;12,90322581;11,80977083
2233;AZUCAR;8;2/6/2022;2;6;6;2022;2;41;2;0;1;0;0;0;0;0;0;1;0;0;2;24,5;41,33333333;15,89403974;8,278253332
2234;AZUCAR;8;2/6/2022;2;6;6;2022;2;41;2;0;1;0;0;0;0;0;0;1;0;0;2;12,33333333;39,66666667;20,51282051;7,022602666
2225;AZUCAR;8;4/6/2022;4;6;6;2022;3;24;1;1;0;0;0;0;0;0;0;1;0;0;2,333333333;11,83333333;35,83333333;34,61538462;6,218082133
2218;AZUCAR;8;5/6/2022;5;6;6;2022;6;33;1;1;0;0;0;0;0;0;0;1;0;0;3,666666667;2,833333333;30,83333333;74,22680412;6,174465706
2226;AZUCAR;8;6/6/2022;6;6;6;2022;3;23;1;1;0;0;0;0;0;0;0;1;0;0;4;3;23,08333333;41,86046512;5,539572565
2221;AZUCAR;8;8/6/2022;8;6;6;2022;4;57;2;0;1;0;0;0;0;0;0;1;0;0;3,666666667;3,666666667;14,08333333;97,95918367;4,985326441
2222;AZUCAR;8;8/6/2022;8;6;6;2022;4;57;2;0;1;0;0;0;0;0;0;1;0;0;4,333333333;3,333333333;18,16666667;67,6056338;5,231658052
2262;AZUCAR;8;9/6/2022;9;6;6;2022;1;25;1;1;0;0;0;0;0;0;0;1;0;0;3;3,5;7,916666667;27,27272727;4,188261153
2263;AZUCAR;8;9/6/2022;9;6;6;2022;1;25;2;0;1;0;0;0;0;0;0;1;0;0;2;3,166666667;7,5;30,76923077;3,550608923
2219;AZUCAR;8;10/6/2022;10;6;6;2022;5;35;1;1;0;0;0;0;0;0;0;1;0;0;2,333333333;3;2,916666667;171,4285714;3,840487138
2227;AZUCAR;8;12/6/2022;12;6;6;2022;3;47;1;1;0;0;0;0;0;0;0;1;0;0;3;3;3;100;3,67238971
2265;AZUCAR;8;13/6/2022;13;6;6;2022;1;49;2;0;1;0;0;0;0;0;0;1;0;0;3;2,5;2,916666667;34,28571429;3,137911768
2228;AZUCAR;8;15/6/2022;15;6;6;2022;3;29;2;0;1;0;0;0;0;0;0;1;0;0;2,333333333;2,333333333;3;100;3,110329415
2229;AZUCAR;8;17/6/2022;17;6;6;2022;3;49;2;0;1;0;0;0;0;0;0;1;0;0;3;3;3,083333333;97,2972973;3,070610825
2230;AZUCAR;8;17/6/2022;17;6;6;2022;3;49;1;1;0;0;0;0;0;0;0;1;0;0;2,333333333;2,666666667;3,083333333;97,2972973;3,088263532
2220;AZUCAR;8;18/6/2022;18;6;6;2022;5;36;2;0;1;0;0;0;0;0;0;1;0;0;3,666666667;3;3;166,6666667;3,45648866
2269;AZUCAR;8;19/6/2022;19;6;6;2022;1;61;2;0;1;0;0;0;0;0;0;1;0;0;3;2,666666667;2,833333333;35,29411765;2,965190928
2270;AZUCAR;8;20/6/2022;20;6;6;2022;1;56;1;1;0;0;0;0;0;0;0;1;0;0;2,333333333;2,666666667;2,583333333;38,70967742;2,572152743
2271;AZUCAR;8;20/6/2022;20;6;6;2022;1;56;2;0;1;0;0;0;0;0;0;1;0;0;1;2,333333333;2,333333333;42,85714286;2,257722194
2238;AZUCAR;8;22/6/2022;22;6;6;2022;2;25;1;1;0;0;0;0;0;0;0;1;0;0;1,333333333;2,166666667;2,416666667;82,75862069;2,206177755
2239;AZUCAR;8;22/6/2022;22;6;6;2022;2;25;2;0;1;0;0;0;0;0;0;1;0;0;1,666666667;2;2,5;80;2,164942204
2241;AZUCAR;8;23/6/2022;23;6;6;2022;2;53;1;1;0;0;0;0;0;0;0;1;0;0;2;1,5;2,25;88,88888889;2,131953763
2242;AZUCAR;8;26/6/2022;26;6;6;2022;2;23;2;0;1;0;0;0;0;0;0;1;0;0;2;1,833333333;2,25;88,88888889;2,084450409
2243;AZUCAR;8;26/6/2022;26;6;6;2022;2;23;2;0;1;0;0;0;0;0;0;1;0;0;2;1,666666667;2,166666667;92,30769231;2,105563011
2244;AZUCAR;8;27/6/2022;27;6;6;2022;2;18;1;1;0;0;0;0;0;0;0;1;0;0;2;2;2,083333333;96;2,054048261
2245;AZUCAR;8;27/6/2022;27;6;6;2022;2;18;1;1;0;0;0;0;0;0;0;1;0;0;2;2;2,166666667;92,30769231;2,067560327
2248;AZUCAR;8;28/6/2022;28;6;6;2022;2;61;1;1;0;0;0;0;0;0;0;1;0;0;2;2;1,75;114,2857143;2,034590887
2249;AZUCAR;8;28/6/2022;28;6;6;2022;2;61;2;0;1;0;0;0;0;0;0;1;0;0;2;2;2;100;2,043238609
2099;AZUCAR;8;29/6/2022;29;6;6;2022;9;18;1;1;0;0;0;0;0;0;0;1;0;0;6,666666667;4,333333333;3,083333333;291,8918919;4,542138168
2100;AZUCAR;8;29/6/2022;29;6;6;2022;9;18;2;0;1;0;0;0;0;0;0;1;0;0;4,333333333;3,166666667;2,416666667;372,4137931;3,42767271
2223;AZUCAR;8;30/6/2022;30;6;6;2022;4;32;2;0;1;0;0;0;0;0;0;1;0;0;2,666666667;4,666666667;3,333333333;120;3,701574742
2224;AZUCAR;8;30/6/2022;30;6;6;2022;4;32;2;0;1;0;0;0;0;0;0;1;0;0;3,333333333;5;3,5;114,2857143;3,761259794
2254;AZUCAR;8;30/6/2022;30;6;6;2022;2;19;1;1;0;0;0;0;0;0;0;1;0;0;6,666666667;4,333333333;3,166666667;63,15789474;4,033710534
2255;AZUCAR;8;30/6/2022;30;6;6;2022;2;19;1;1;0;0;0;0;0;0;0;1;0;0;4,333333333;4,333333333;3,166666667;63,15789474;3,626968427
2676;AZUCAR;8;1/7/2022;1;7;7;2022;5;32;2;0;1;2;1;0;1;0;0;0;0;0;4,333333333;4,333333333;3,75;13,48314607;34,85128494
2691;AZUCAR;8;4/7/2022;4;7;7;2022;2;24;1;1;0;2;1;0;1;0;0;0;0;0;3,666666667;3,166666667;3,75;5,542725173;28,28102795
2692;AZUCAR;8;4/7/2022;4;7;7;2022;2;24;1;1;0;2;1;0;1;0;0;0;0;0;3;3,166666667;3,75;5,78313253;23,02482236
2686;AZUCAR;8;8/7/2022;8;7;7;2022;3;29;1;1;0;2;1;0;1;0;0;0;0;0;2,333333333;3,333333333;3,833333333;9,230769231;19,01985789
2681;AZUCAR;8;9/7/2022;9;7;7;2022;4;41;2;0;1;2;1;0;1;0;0;0;0;0;3;3,333333333;4;14,67889908;16,01588631
2693;AZUCAR;8;11/7/2022;11;7;7;2022;2;26;2;0;1;2;1;0;1;0;0;0;0;0;3;3;4;8,19112628;13,21270905
2694;AZUCAR;8;11/7/2022;11;7;7;2022;2;26;2;0;1;2;1;0;1;0;0;0;0;0;2,666666667;2,5;3,416666667;11,11111111;10,97016724
2695;AZUCAR;8;12/7/2022;12;7;7;2022;2;37;1;1;0;2;1;0;1;0;0;0;0;0;2;2,5;2,833333333;14,20118343;9,176133791
2696;AZUCAR;8;12/7/2022;12;7;7;2022;2;37;2;0;1;2;1;0;1;0;0;0;0;0;2;2,5;2,833333333;17,26618705;7,740907032
2682;AZUCAR;8;17/7/2022;17;7;7;2022;4;61;2;0;1;2;1;0;1;0;0;0;0;0;2,666666667;2,666666667;3;39,02439024;6,992725626
2698;AZUCAR;8;18/7/2022;18;7;7;2022;2;51;1;1;0;2;1;0;1;0;0;0;0;0;2,666666667;2,333333333;2,833333333;28,23529412;5,994180501
2699;AZUCAR;8;18/7/2022;18;7;7;2022;2;51;2;0;1;2;1;0;1;0;0;0;0;0;2,666666667;2,333333333;2,666666667;75;5,195344401
2683;AZUCAR;8;19/7/2022;19;7;7;2022;4;31;2;0;1;2;1;0;1;0;0;0;0;0;2,666666667;2,666666667;2,583333333;154,8387097;4,956275521
2674;AZUCAR;8;21/7/2022;21;7;7;2022;6;51;1;1;0;2;1;0;1;0;0;0;0;0;5,333333333;4;3,25;184,6153846;5,332016333
2675;AZUCAR;8;21/7/2022;21;7;7;2022;6;51;1;1;0;2;1;0;1;0;0;0;0;0;4;3,333333333;2,916666667;205,7142857;5,165020416
2702;AZUCAR;8;22/7/2022;22;7;7;2022;2;28;2;0;1;2;1;0;1;0;0;0;0;0;3,333333333;3,666666667;3;66,66666667;4,132490453
2703;AZUCAR;8;22/7/2022;22;7;7;2022;2;28;1;1;0;2;1;0;1;0;0;0;0;0;4,666666667;3,666666667;3,166666667;63,15789474;4,665613067
2689;AZUCAR;8;24/7/2022;24;7;7;2022;3;41;1;1;0;2;1;0;1;0;0;0;0;0;2,333333333;3,833333333;3,083333333;97,2972973;3,905992363
2706;AZUCAR;8;25/7/2022;25;7;7;2022;2;31;1;1;0;2;1;0;1;0;0;0;0;0;2,333333333;3,5;3,083333333;64,86486486;3,52479389
2690;AZUCAR;8;26/7/2022;26;7;7;2022;3;64;2;0;1;2;1;0;1;0;0;0;0;0;2,666666667;3;3,166666667;94,73684211;3,419835112
2677;AZUCAR;8;29/7/2022;29;7;7;2022;5;61;1;1;0;2;1;0;1;0;0;0;0;0;4,333333333;3,333333333;3,5;142,8571429;3,988694472
2678;AZUCAR;8;29/7/2022;29;7;7;2022;5;61;2;0;1;2;1;0;1;0;0;0;0;0;3,333333333;2,833333333;3,416666667;146,3414634;3,73586809
3186;AZUCAR;8;2/8/2022;2;8;8;2022;2;21;1;1;0;4;1;0;0;0;1;0;0;0;4;3,333333333;3,5;85,71428571;2,384096709
3189;AZUCAR;8;4/8/2022;4;8;8;2022;2;18;1;1;0;4;1;0;0;0;1;0;0;0;3;3,166666667;3,5;82,75862069;2,307277367
2709;AZUCAR;8;5/8/2022;5;8;8;2022;24;28;2;0;1;4;1;0;0;0;1;0;0;0;9,333333333;6,833333333;5,166666667;564,7058824;6,645821893
2710;AZUCAR;8;5/8/2022;5;8;8;2022;24;28;2;0;1;4;1;0;0;0;1;0;0;0;16,66666667;10,33333333;6,666666667;394,5205479;10,11665751
3172;AZUCAR;8;5/8/2022;5;8;8;2022;5;49;1;1;0;4;1;0;0;0;1;0;0;0;17,66666667;10,33333333;6,583333333;78,94736842;9,093326012
3190;AZUCAR;8;7/8/2022;7;8;8;2022;2;21;1;1;0;4;1;0;0;0;1;0;0;0;10,33333333;9,833333333;6,583333333;31,57894737;7,674660809
3191;AZUCAR;8;12/8/2022;12;8;8;2022;2;24;2;0;1;4;1;0;0;0;1;0;0;0;3;9,833333333;6,583333333;31,57894737;6,539728648
3192;AZUCAR;8;13/8/2022;13;8;8;2022;2;64;2;0;1;4;1;0;0;0;1;0;0;0;2;9,833333333;6,5;32,43243243;5,631782918
3178;AZUCAR;8;14/8/2022;14;8;8;2022;3;22;1;1;0;4;1;0;0;0;1;0;0;0;2,333333333;6,333333333;6,583333333;49,31506849;5,105426334
3193;AZUCAR;8;15/8/2022;15;8;8;2022;2;60;1;1;0;4;1;0;0;0;1;0;0;0;2,333333333;2,166666667;6,25;33,33333333;3,987472854
3194;AZUCAR;8;15/8/2022;15;8;8;2022;2;60;2;0;1;4;1;0;0;0;1;0;0;0;2,333333333;2,666666667;6,5;33,33333333;4,484341068
3180;AZUCAR;8;16/8/2022;16;8;8;2022;3;53;1;1;0;4;1;0;0;0;1;0;0;0;2,333333333;2,333333333;6,083333333;49,31506849;3,789978283
3173;AZUCAR;8;17/8/2022;17;8;8;2022;5;40;1;1;0;4;1;0;0;0;1;0;0;0;3,333333333;2,833333333;6,333333333;78,94736842;4,031982627
2870;AZUCAR;8;19/8/2022;19;8;8;2022;6;56;2;0;1;4;1;0;0;0;1;0;0;0;4,666666667;3,5;6,666666667;90;4,425586101
3195;AZUCAR;8;22/8/2022;22;8;8;2022;2;21;1;1;0;4;1;0;0;0;1;0;0;0;4,333333333;3,333333333;4,833333333;41,37931034;3,940468881
3181;AZUCAR;8;23/8/2022;23;8;8;2022;3;60;2;0;1;4;1;0;0;0;1;0;0;0;3,666666667;3,5;3,083333333;97,2972973;3,752375105
3196;AZUCAR;8;24/8/2022;24;8;8;2022;2;18;1;1;0;4;1;0;0;0;1;0;0;0;2,333333333;3,5;2,833333333;70,58823529;3,401900084
3182;AZUCAR;8;25/8/2022;25;8;8;2022;3;24;2;0;1;4;1;0;0;0;1;0;0;0;2,666666667;3,166666667;3;100;3,257216054
3183;AZUCAR;8;25/8/2022;25;8;8;2022;3;24;1;1;0;4;1;0;0;0;1;0;0;0;2,666666667;3,5;2,916666667;102,8571429;3,321520067
3176;AZUCAR;8;28/8/2022;28;8;8;2022;4;39;1;1;0;4;1;0;0;0;1;0;0;0;3,333333333;2,833333333;3,166666667;126,3157895;3,405772843
3177;AZUCAR;8;28/8/2022;28;8;8;2022;4;39;1;1;0;4;1;0;0;0;1;0;0;0;3,666666667;3,166666667;3,25;123,0769231;3,524618274
3199;AZUCAR;8;29/8/2022;29;8;8;2022;2;32;2;0;1;4;1;0;0;0;1;0;0;0;3,333333333;3;3,25;61,53846154;3,219694619
3200;AZUCAR;8;29/8/2022;29;8;8;2022;2;32;1;1;0;4;1;0;0;0;1;0;0;0;2,666666667;3;3,25;61,53846154;2,975755696
3623;AZUCAR;8;4/9/2022;4;9;9;2022;3;24;1;1;0;0;0;0;0;0;0;1;0;0;2,333333333;3;3,25;200;1,788900394
3201;AZUCAR;8;5/9/2022;5;9;9;2022;6;33;2;0;1;0;0;0;0;0;0;1;0;0;3,666666667;3,5;3,333333333;313,0434783;2,631120315
3624;AZUCAR;8;6/9/2022;6;9;9;2022;3;23;2;0;1;0;0;0;0;0;0;1;0;0;4;3,333333333;3,083333333;150;2,704896252
3631;AZUCAR;8;7/9/2022;7;9;9;2022;2;18;2;0;1;0;0;0;0;0;0;1;0;0;3,666666667;3;3,083333333;96;2,563917002
3632;AZUCAR;8;7/9/2022;7;9;9;2022;2;18;2;0;1;0;0;0;0;0;0;1;0;0;2,333333333;3;3;92,30769231;2,451133601
3411;AZUCAR;8;10/9/2022;10;9;9;2022;5;35;1;1;0;0;0;0;0;0;0;1;0;0;3;3,5;3,25;200;2,960906881
3633;AZUCAR;8;11/9/2022;11;9;9;2022;2;50;1;1;0;0;0;0;0;0;0;1;0;0;3;3,333333333;3,166666667;77,41935484;2,768725505
3634;AZUCAR;8;11/9/2022;11;9;9;2022;2;50;2;0;1;0;0;0;0;0;0;1;0;0;3;2,666666667;3,083333333;77,41935484;2,614980404
3625;AZUCAR;8;12/9/2022;12;9;9;2022;3;47;1;1;0;0;0;0;0;0;0;1;0;0;2,333333333;2,666666667;3;109,0909091;2,691984323
3652;AZUCAR;8;13/9/2022;13;9;9;2022;1;49;1;1;0;0;0;0;0;0;0;1;0;0;2;2,5;2,75;36,36363636;2,353587458
3626;AZUCAR;8;14/9/2022;14;9;9;2022;3;33;2;0;1;0;0;0;0;0;0;1;0;0;2,333333333;2,333333333;2,916666667;102,8571429;2,586295973
3627;AZUCAR;8;14/9/2022;14;9;9;2022;3;33;1;1;0;0;0;0;0;0;0;1;0;0;2,333333333;2,666666667;2,833333333;105,8823529;2,482869967
3628;AZUCAR;8;15/9/2022;15;9;9;2022;3;29;2;0;1;0;0;0;0;0;0;1;0;0;3;2,5;2,916666667;102,8571429;2,669036779
3655;AZUCAR;8;16/9/2022;16;9;9;2022;1;61;2;0;1;0;0;0;0;0;0;1;0;0;2,333333333;2,333333333;2,5;40;2,335229423
3656;AZUCAR;8;16/9/2022;16;9;9;2022;1;61;1;1;0;0;0;0;0;0;0;1;0;0;1,666666667;2;2,333333333;42,85714286;2,068183538
3412;AZUCAR;8;18/9/2022;18;9;9;2022;5;36;1;1;0;0;0;0;0;0;0;1;0;0;2,333333333;2,666666667;2,583333333;193,5483871;2,654546831
3659;AZUCAR;8;19/9/2022;19;9;9;2022;1;61;1;1;0;0;0;0;0;0;0;1;0;0;2,333333333;2,333333333;2,5;40;2,323637465
3637;AZUCAR;8;21/9/2022;21;9;9;2022;2;40;1;1;0;0;0;0;0;0;0;1;0;0;1,666666667;2;2,25;88,88888889;2,207127977
3638;AZUCAR;8;21/9/2022;21;9;9;2022;2;40;1;1;0;0;0;0;0;0;0;1;0;0;2,666666667;2,166666667;2,25;88,88888889;2,258909972
3640;AZUCAR;8;23/9/2022;23;9;9;2022;2;53;1;1;0;0;0;0;0;0;0;1;0;0;2;2,166666667;2,25;88,88888889;2,165702382
3629;AZUCAR;8;25/9/2022;25;9;9;2022;3;37;1;1;0;0;0;0;0;0;0;1;0;0;2,666666667;2,166666667;2,416666667;124,137931;2,466049524
3630;AZUCAR;8;25/9/2022;25;9;9;2022;3;37;2;0;1;0;0;0;0;0;0;1;0;0;2,333333333;2,5;2,25;133,3333333;2,332561905
3664;AZUCAR;8;1/10/2022;1;10;10;2022;5;32;1;1;0;0;0;0;0;0;0;1;0;0;3,666666667;2,833333333;2,583333333;230,7692308;2,154069605
4105;AZUCAR;8;2/10/2022;2;10;10;2022;1;36;2;0;1;0;0;0;0;0;0;1;0;0;3;2,666666667;2,416666667;46,15384615;1,923255684
4106;AZUCAR;8;2/10/2022;2;10;10;2022;1;36;2;0;1;0;0;0;0;0;0;1;0;0;2,333333333;2,5;2,25;54,54545455;1,738604547
4109;AZUCAR;8;3/10/2022;3;10;10;2022;1;59;1;1;0;0;0;0;0;0;0;1;0;0;1;2,333333333;2,25;66,66666667;1,590883638
4110;AZUCAR;8;3/10/2022;3;10;10;2022;1;59;1;1;0;0;0;0;0;0;0;1;0;0;1;2;2,25;70,58823529;1,47270691
3906;AZUCAR;8;5/10/2022;5;10;10;2022;4;54;2;0;1;0;0;0;0;0;0;1;0;0;3;2;2,416666667;208,6956522;2,382532422
3918;AZUCAR;8;5/10/2022;5;10;10;2022;4;54;2;0;1;0;0;0;0;0;0;1;0;0;2;2,166666667;2,166666667;240;1,978165528
4078;AZUCAR;8;6/10/2022;6;10;10;2022;3;61;1;1;0;0;0;0;0;0;0;1;0;0;3,333333333;2,666666667;2,583333333;138,4615385;2,60482075
4079;AZUCAR;8;6/10/2022;6;10;10;2022;3;61;2;0;1;0;0;0;0;0;0;1;0;0;3,666666667;2,333333333;2,5;150;2,506025938
4093;AZUCAR;8;7/10/2022;7;10;10;2022;2;50;1;1;0;0;0;0;0;0;0;1;0;0;2,333333333;3;2,5;85,71428571;2,38708528
4094;AZUCAR;8;7/10/2022;7;10;10;2022;2;50;2;0;1;0;0;0;0;0;0;1;0;0;2,666666667;2,833333333;2,583333333;88,88888889;2,4838566
4080;AZUCAR;8;8/10/2022;8;10;10;2022;3;29;1;1;0;0;0;0;0;0;0;1;0;0;2,333333333;2,833333333;2,5;120;2,509668224
3922;AZUCAR;8;9/10/2022;9;10;10;2022;4;41;2;0;1;0;0;0;0;0;0;1;0;0;3;2,833333333;2,416666667;165,5172414;2,807734579
4117;AZUCAR;8;10/10/2022;10;10;10;2022;1;42;2;0;1;0;0;0;0;0;0;1;0;0;2;2,166666667;2,416666667;41,37931034;2,156950131
4118;AZUCAR;8;10/10/2022;10;10;10;2022;1;42;1;1;0;0;0;0;0;0;0;1;0;0;2,666666667;2,5;2,416666667;41,37931034;2,446187663
4083;AZUCAR;8;13/10/2022;13;10;10;2022;3;20;1;1;0;0;0;0;0;0;0;1;0;0;1,666666667;2,333333333;2,583333333;116,1290323;2,325560105
4084;AZUCAR;8;13/10/2022;13;10;10;2022;3;20;2;0;1;0;0;0;0;0;0;1;0;0;2,333333333;2,5;2,75;109,0909091;2,460448084
4085;AZUCAR;8;14/10/2022;14;10;10;2022;3;46;2;0;1;0;0;0;0;0;0;1;0;0;3;2,333333333;2,583333333;116,1290323;2,654686774
4086;AZUCAR;8;14/10/2022;14;10;10;2022;3;46;1;1;0;0;0;0;0;0;0;1;0;0;3;2,5;2,666666667;112,5;2,568358467
4096;AZUCAR;8;15/10/2022;15;10;10;2022;2;56;1;1;0;0;0;0;0;0;0;1;0;0;2,333333333;2,666666667;2,416666667;82,75862069;2,418999535
4097;AZUCAR;8;15/10/2022;15;10;10;2022;2;56;1;1;0;0;0;0;0;0;0;1;0;0;2,666666667;2,5;2,5;80;2,523749419
4089;AZUCAR;8;16/10/2022;16;10;10;2022;3;64;2;0;1;0;0;0;0;0;0;1;0;0;2,333333333;2,666666667;2,5;120;2,535199628
4090;AZUCAR;8;16/10/2022;16;10;10;2022;3;64;2;0;1;0;0;0;0;0;0;1;0;0;2,666666667;2,666666667;2,583333333;116,1290323;2,628159702
3929;AZUCAR;8;17/10/2022;17;10;10;2022;4;61;2;0;1;0;0;0;0;0;0;1;0;0;3,333333333;2,833333333;2,666666667;150;2,902527762
3930;AZUCAR;8;19/10/2022;19;10;10;2022;4;31;2;0;1;0;0;0;0;0;0;1;0;0;3,666666667;3;2,666666667;150;3,12202221
3943;AZUCAR;8;20/10/2022;20;10;10;2022;4;63;2;0;1;0;0;0;0;0;0;1;0;0;4;3,666666667;3,166666667;126,3157895;3,438094214
3944;AZUCAR;8;20/10/2022;20;10;10;2022;4;63;1;1;0;0;0;0;0;0;0;1;0;0;4;3,333333333;2,916666667;137,1428571;3,297617768
4091;AZUCAR;8;24/10/2022;24;10;10;2022;3;41;2;0;1;0;0;0;0;0;0;1;0;0;3,666666667;3,666666667;3,166666667;94,73684211;3,350475371
4102;AZUCAR;8;25/10/2022;25;10;10;2022;2;31;1;1;0;0;0;0;0;0;0;1;0;0;3;3,5;3,083333333;64,86486486;3,080380297
4092;AZUCAR;8;26/10/2022;26;10;10;2022;3;64;1;1;0;0;0;0;0;0;0;1;0;0;2,666666667;3,333333333;3,083333333;97,2972973;3,064304238
3966;AZUCAR;8;27/10/2022;27;10;10;2022;4;48;1;1;0;0;0;0;0;0;0;1;0;0;3,666666667;3,333333333;3,333333333;120;3,401154712
3981;AZUCAR;8;27/10/2022;27;10;10;2022;4;48;2;0;1;0;0;0;0;0;0;1;0;0;3;3,333333333;3,166666667;126,3157895;3,25144339
3667;AZUCAR;8;28/10/2022;28;10;10;2022;5;18;1;1;0;0;0;0;0;0;0;1;0;0;4,666666667;3,833333333;3,75;133,3333333;3,976739016
3668;AZUCAR;8;28/10/2022;28;10;10;2022;5;18;2;0;1;0;0;0;0;0;0;1;0;0;4,333333333;3,5;3,583333333;139,5348837;3,72092377
4129;AZUCAR;8;30/10/2022;30;10;10;2022;1;25;1;1;0;0;0;0;0;0;0;1;0;0;2,333333333;3,333333333;3,333333333;30;2,90511297
4130;AZUCAR;8;30/10/2022;30;10;10;2022;1;25;1;1;0;0;0;0;0;0;0;1;0;0;3,666666667;3,666666667;3,583333333;27,90697674;3,381391213
4693;AZUCAR;8;2/11/2022;2;11;11;2022;2;21;2;0;1;6;1;0;0;0;0;0;0;1;1,333333333;3;3,166666667;141,1764706;1,464972607
